StudentID,Year,Branch,Gender,CGPA,Backlogs,Internships,Projects,Certifications,AptitudeScore,CommunicationSkill,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Salary_INR,CompanyName,JobCity
1020,2022,CSE,Female,8.81,0,1,2,2,79,Excellent,No,61,97,Placed,818641.0,Mindtree,Delhi
1021,2024,CE,Female,7.65,0,2,1,2,46,Good,Yes,86,88,Placed,627837.0,Wipro,Mumbai
1022,2024,CSE,Male,7.07,1,2,1,1,45,Excellent,Yes,62,85,Placed,973446.0,L&T Infotech,Pune
1023,2023,IT,Male,8.75,0,1,0,1,64,Good,No,66,66,Placed,805226.0,Accenture,Delhi
1024,2021,BioTech,Male,8.51,0,1,2,1,80,Excellent,Yes,64,66,Placed,821494.0,Paytm,Chennai
1025,2023,BioTech,Female,9.72,1,0,2,2,98,Excellent,No,68,70,Placed,910252.0,HCL,Chennai
1026,2024,ECE,Male,6.71,1,0,1,1,52,Excellent,Yes,63,79,Placed,709823.0,Cognizant,Chennai
1027,2021,IT,Male,7.97,0,1,3,0,78,Average,Yes,92,76,Placed,681249.0,Zomato,Bangalore
1028,2021,IT,Female,6.34,1,2,3,3,79,Average,No,84,81,Placed,737408.0,Mphasis,Delhi
1029,2024,ECE,Male,7.89,0,0,2,1,61,Good,No,59,78,Placed,668396.0,Flipkart,Pune
1030,2022,IT,Female,7.42,0,0,1,1,88,Good,Yes,55,66,Placed,742860.0,Wipro,Hyderabad
1031,2022,CSE,Female,9.15,0,0,2,1,56,Excellent,Yes,55,72,Placed,689773.0,L&T Infotech,Noida
1032,2021,ME,Female,6.58,0,2,1,1,87,Average,No,74,70,Placed,713885.0,Zomato,Noida
1033,2023,CSE,Male,6.62,2,1,1,1,61,Average,Yes,65,58,Placed,651472.0,Amazon,Hyderabad
1034,2022,CSE,Male,7.47,0,0,2,0,73,Good,Yes,80,66,Placed,718533.0,Cognizant,Delhi
1035,2023,CSE,Female,6.42,0,1,0,0,47,Poor,Yes,57,87,Not Placed,,,
1036,2022,CE,Female,7.8,0,1,0,1,88,Average,Yes,60,76,Placed,715828.0,Wipro,Gurugram
1037,2022,ECE,Female,6.05,0,1,0,1,84,Average,Yes,97,72,Placed,615157.0,Flipkart,Delhi
1038,2023,EE,Male,7.52,0,0,1,0,57,Good,Yes,65,87,Placed,605828.0,Cognizant,Pune
1039,2024,CSE,Female,6.35,0,2,0,1,63,Average,Yes,62,81,Placed,830666.0,Cognizant,Noida
1040,2022,ECE,Female,7.28,1,1,4,1,99,Excellent,Yes,83,96,Placed,757842.0,Paytm,Bangalore
1041,2022,ME,Female,8.51,0,1,1,0,93,Good,Yes,64,73,Placed,696800.0,HCL,Pune
1042,2023,EE,Female,7.75,0,0,1,3,99,Excellent,No,88,68,Placed,798208.0,L&T Infotech,Pune
1043,2024,ECE,Female,6.9,0,1,1,3,81,Good,Yes,78,79,Not Placed,,,
1044,2022,CE,Female,7.18,0,1,4,1,41,Average,No,71,88,Placed,740313.0,Accenture,Delhi
1045,2022,IT,Male,7.81,0,1,2,1,41,Average,No,86,78,Placed,718610.0,Tech Mahindra,Delhi
1046,2024,ME,Male,7.58,1,0,1,2,66,Poor,Yes,65,92,Not Placed,,,
1047,2022,CSE,Male,6.84,3,2,3,2,53,Good,Yes,88,77,Placed,900112.0,Paytm,Mumbai
1048,2024,CSE,Male,8.21,0,0,1,4,87,Average,Yes,78,59,Placed,802169.0,Wipro,Mumbai
1049,2024,IT,Male,5.91,0,1,1,1,78,Average,No,59,90,Not Placed,,,
1050,2023,CSE,Male,7.36,1,2,1,2,92,Good,No,83,78,Placed,771234.0,IBM,Mumbai
1051,2021,IT,Male,7.46,0,1,1,3,92,Average,Yes,88,90,Placed,795586.0,Cognizant,Mumbai
1052,2024,ME,Male,7.71,0,1,1,1,95,Average,No,70,59,Placed,856278.0,Ola,Hyderabad
1053,2023,IT,Female,7.82,0,1,2,0,51,Good,Yes,79,93,Not Placed,,,
1054,2021,EE,Female,6.52,1,1,1,1,71,Excellent,Yes,91,60,Placed,823133.0,Paytm,Pune
1055,2022,BioTech,Male,6.41,0,2,2,0,67,Average,No,62,90,Not Placed,,,
1056,2021,ECE,Female,7.64,1,0,0,0,94,Average,Yes,83,58,Placed,698465.0,Cognizant,Pune
1057,2024,EE,Male,7.44,1,1,1,2,67,Excellent,Yes,79,64,Placed,727205.0,Mindtree,Bangalore
1058,2024,ECE,Male,7.09,0,1,2,1,85,Poor,Yes,96,55,Placed,636331.0,TCS,Hyderabad
1059,2024,ECE,Male,7.16,1,1,4,0,64,Excellent,No,77,75,Placed,850340.0,Infosys,Mumbai
1060,2024,CE,Male,7.76,1,1,1,3,43,Poor,Yes,88,94,Placed,668651.0,IBM,Noida
1061,2024,IT,Female,7.44,0,1,2,1,65,Excellent,No,57,93,Placed,948903.0,TCS,Gurugram
1062,2023,BioTech,Female,7.13,0,2,1,1,75,Average,Yes,84,91,Placed,800056.0,Ola,Mumbai
1063,2024,EE,Male,9.02,0,2,1,1,89,Excellent,Yes,88,57,Placed,883165.0,L&T Infotech,Gurugram
1064,2023,ECE,Male,6.5,0,1,0,1,42,Average,No,86,85,Placed,612518.0,Tech Mahindra,Noida
1065,2022,ECE,Male,6.2,0,1,1,1,40,Good,Yes,83,81,Placed,783688.0,L&T Infotech,Gurugram
1066,2024,EE,Male,8.05,0,2,1,3,56,Poor,No,63,71,Placed,683846.0,Wipro,Bangalore
1067,2024,CSE,Male,7.32,0,0,1,1,46,Average,Yes,56,77,Placed,607022.0,Accenture,Gurugram
1068,2021,CSE,Male,7.58,2,0,3,2,87,Good,Yes,93,67,Placed,832463.0,Amazon,Gurugram
1069,2022,ECE,Female,6.95,0,1,0,0,44,Good,Yes,61,81,Not Placed,,,
1070,2024,CSE,Female,7.62,0,2,2,3,58,Excellent,No,59,74,Placed,882586.0,Flipkart,Chennai
1071,2024,CSE,Male,8.92,0,2,1,2,78,Good,Yes,62,67,Placed,791274.0,Mindtree,Pune
1072,2022,CSE,Female,8.36,0,1,2,3,85,Excellent,No,86,78,Placed,907110.0,Mindtree,Delhi
1073,2023,CSE,Male,8.4,0,0,2,1,73,Good,Yes,72,95,Placed,739334.0,Mphasis,Noida
1074,2024,CSE,Male,6.81,0,1,1,3,74,Excellent,Yes,92,57,Placed,743629.0,Cognizant,Delhi
1075,2021,BioTech,Male,6.28,0,0,1,3,88,Excellent,Yes,72,97,Placed,723678.0,Paytm,Hyderabad
1076,2024,ECE,Female,5.51,1,0,2,2,55,Average,No,95,64,Not Placed,,,
1077,2021,ECE,Female,6.93,1,2,3,0,79,Excellent,No,70,55,Placed,708131.0,Mindtree,Chennai
1078,2021,CE,Female,7.97,0,0,1,0,89,Excellent,No,75,67,Placed,712034.0,Flipkart,Hyderabad
1079,2024,CSE,Male,8.16,1,2,0,1,86,Average,Yes,64,68,Not Placed,,,
1080,2024,BioTech,Female,7.02,1,1,3,0,78,Good,Yes,96,87,Placed,858704.0,Capgemini,Gurugram
1081,2021,EE,Male,7.48,0,1,1,2,66,Poor,Yes,58,56,Not Placed,,,
1082,2022,CSE,Female,7.32,3,0,2,2,80,Excellent,No,62,56,Placed,794444.0,Tech Mahindra,Pune
1083,2022,ECE,Male,7.64,1,1,1,2,77,Average,Yes,73,93,Placed,695274.0,HCL,Bangalore
1084,2024,IT,Male,8.34,0,0,1,1,89,Poor,Yes,94,95,Placed,828618.0,L&T Infotech,Noida
1085,2023,BioTech,Male,5.91,0,3,2,1,89,Good,Yes,94,85,Placed,900588.0,Amazon,Chennai
1086,2022,ECE,Female,7.71,0,2,2,1,64,Good,Yes,63,58,Placed,836487.0,Accenture,Delhi
1087,2024,ME,Male,7.95,0,1,1,1,65,Excellent,Yes,84,88,Placed,802037.0,Mindtree,Chennai
1088,2022,CSE,Female,7.51,1,0,2,2,95,Excellent,No,71,73,Placed,800799.0,Accenture,Gurugram
1089,2023,BioTech,Male,7.76,0,3,3,1,53,Good,Yes,94,91,Placed,836635.0,Paytm,Gurugram
1090,2024,CSE,Female,9.77,1,1,2,2,53,Poor,No,69,63,Placed,698303.0,Zomato,Mumbai
1091,2023,BioTech,Female,7.12,1,0,0,1,53,Good,No,58,78,Not Placed,,,
1092,2024,CE,Female,7.51,1,1,2,3,64,Good,Yes,60,67,Placed,607555.0,Zomato,Bangalore
1093,2023,ME,Male,6.61,1,3,2,1,75,Good,Yes,70,84,Placed,795708.0,Wipro,Noida
1094,2022,ME,Male,7.35,0,0,3,1,43,Average,Yes,80,73,Not Placed,,,
1095,2022,CSE,Male,8.12,0,0,2,0,86,Good,No,91,95,Placed,900753.0,Paytm,Gurugram
1096,2023,CSE,Female,7.94,1,3,1,1,54,Average,Yes,77,64,Placed,832581.0,Tech Mahindra,Chennai
1097,2023,CSE,Male,7.09,0,0,2,2,71,Good,Yes,67,96,Not Placed,,,
1098,2023,CSE,Male,7.94,0,0,2,2,57,Good,Yes,71,68,Placed,680242.0,Mphasis,Bangalore
1099,2024,EE,Male,8.52,2,1,0,1,53,Excellent,Yes,81,94,Not Placed,,,
1100,2022,ECE,Male,7.81,1,2,2,1,97,Good,Yes,76,74,Placed,850299.0,Infosys,Mumbai
1101,2024,CSE,Female,8.47,0,1,1,2,40,Average,Yes,91,58,Placed,737475.0,Zomato,Gurugram
1102,2022,BioTech,Male,7.01,1,3,2,1,81,Excellent,No,73,92,Placed,867841.0,L&T Infotech,Bangalore
1103,2021,IT,Female,8.32,1,1,1,1,59,Good,No,93,93,Placed,797349.0,HCL,Noida
1104,2024,IT,Male,8.0,0,0,2,3,49,Average,Yes,89,59,Placed,728100.0,Cognizant,Mumbai
1105,2022,BioTech,Male,6.44,0,3,3,1,49,Good,Yes,67,96,Placed,919889.0,Mphasis,Noida
1106,2022,CSE,Male,8.02,2,1,3,2,98,Average,No,68,86,Placed,700151.0,Mphasis,Bangalore
1107,2024,ECE,Male,6.81,0,0,3,2,63,Excellent,Yes,85,60,Placed,673921.0,Hexaware,Bangalore
1108,2024,EE,Male,7.06,0,1,4,3,73,Good,No,56,68,Placed,720554.0,Ola,Chennai
1109,2022,CE,Female,7.35,0,1,0,2,67,Good,Yes,93,60,Placed,713361.0,Mphasis,Mumbai
1110,2024,CSE,Male,8.01,1,0,2,0,66,Poor,No,91,68,Placed,707404.0,Wipro,Noida
1111,2023,EE,Female,6.67,0,0,2,1,79,Average,Yes,68,66,Placed,594896.0,Paytm,Gurugram
1112,2024,CSE,Male,8.54,0,1,3,4,40,Excellent,Yes,63,81,Placed,882237.0,Ola,Mumbai
1113,2024,CSE,Male,8.2,0,2,1,1,72,Excellent,No,64,80,Placed,850857.0,HCL,Pune
1114,2024,ME,Female,6.64,3,1,4,2,43,Average,Yes,61,66,Placed,641982.0,HCL,Noida
1115,2022,ME,Male,5.97,0,3,2,3,46,Average,Yes,82,62,Placed,760270.0,Mphasis,Delhi
1116,2023,ME,Male,7.08,0,0,3,2,48,Average,Yes,79,64,Not Placed,,,
1117,2021,CSE,Male,7.49,2,0,0,1,55,Good,No,82,70,Not Placed,,,
1118,2021,IT,Male,7.88,0,0,1,0,44,Good,Yes,56,80,Not Placed,,,
1119,2023,CSE,Female,7.55,3,0,3,1,73,Good,No,71,62,Not Placed,,,
1120,2023,CSE,Male,6.39,2,0,0,1,99,Good,Yes,58,95,Placed,801111.0,Ola,Delhi
1121,2023,IT,Female,7.53,2,2,3,4,62,Excellent,Yes,67,83,Placed,851119.0,Cognizant,Chennai
1122,2022,BioTech,Female,6.96,0,2,0,2,82,Good,No,72,74,Placed,784168.0,Paytm,Noida
1123,2021,IT,Male,8.24,1,3,2,2,89,Average,Yes,57,71,Placed,818300.0,Paytm,Bangalore
1124,2023,EE,Female,7.01,1,0,1,1,64,Good,Yes,91,73,Placed,667918.0,Infosys,Bangalore
1125,2022,CE,Male,8.54,3,2,2,0,96,Excellent,Yes,87,71,Placed,890025.0,Cognizant,Delhi
1126,2021,ME,Female,5.67,0,1,2,1,90,Good,Yes,95,93,Placed,754521.0,Zomato,Gurugram
1127,2024,CSE,Male,8.72,1,0,1,1,52,Good,Yes,78,55,Placed,729337.0,Cognizant,Pune
1128,2022,ECE,Female,7.34,0,2,1,1,63,Good,Yes,62,83,Placed,728518.0,Mindtree,Delhi
1129,2021,ECE,Male,8.1,0,1,0,1,50,Excellent,Yes,89,68,Placed,827794.0,Accenture,Noida
1130,2022,CSE,Male,7.86,0,0,2,1,91,Good,Yes,56,71,Placed,805150.0,L&T Infotech,Delhi
1131,2021,EE,Female,8.3,1,1,2,1,90,Average,Yes,87,67,Placed,901944.0,Paytm,Gurugram
1132,2021,ECE,Female,7.23,0,0,2,4,56,Excellent,Yes,66,83,Not Placed,,,
1133,2024,CSE,Male,7.03,0,1,2,1,76,Excellent,No,76,88,Placed,815762.0,L&T Infotech,Gurugram
1134,2022,CSE,Male,8.79,3,1,2,2,52,Average,No,67,81,Placed,789908.0,TCS,Delhi
1135,2023,CE,Female,7.11,0,3,1,1,66,Good,Yes,64,87,Placed,812366.0,Mindtree,Hyderabad
1136,2024,CSE,Female,7.96,1,0,0,1,59,Good,Yes,71,83,Placed,785468.0,Amazon,Mumbai
1137,2024,IT,Female,8.66,0,1,1,1,72,Average,No,97,91,Placed,778701.0,TCS,Gurugram
1138,2021,ECE,Female,6.78,0,1,4,2,81,Excellent,Yes,59,93,Placed,834387.0,Capgemini,Chennai
1139,2023,ECE,Female,7.92,1,1,3,1,71,Good,Yes,63,73,Placed,689540.0,Infosys,Gurugram
1140,2022,ME,Female,6.73,2,1,1,0,47,Excellent,No,67,78,Not Placed,,,
1141,2023,IT,Male,7.71,0,1,2,3,95,Average,Yes,77,68,Placed,808058.0,Accenture,Noida
1142,2023,ECE,Male,7.55,1,2,3,0,68,Good,Yes,84,91,Not Placed,,,
1143,2023,CE,Female,6.0,0,3,2,1,79,Poor,No,97,59,Placed,686183.0,Cognizant,Chennai
1144,2023,ME,Female,6.58,0,2,0,1,58,Good,No,58,78,Placed,716721.0,Infosys,Hyderabad
1145,2023,CSE,Male,8.75,0,2,0,1,45,Good,Yes,75,88,Placed,908303.0,IBM,Bangalore
1146,2021,IT,Male,8.42,0,1,2,2,83,Good,Yes,97,85,Placed,787414.0,Flipkart,Delhi
1147,2021,EE,Female,7.46,0,2,4,2,99,Poor,Yes,63,84,Placed,746655.0,Amazon,Pune
1148,2024,CE,Male,7.39,0,1,2,1,78,Average,No,61,63,Placed,746236.0,Amazon,Chennai
1149,2021,IT,Male,7.59,0,1,0,0,87,Poor,Yes,70,81,Placed,723155.0,Amazon,Gurugram
1150,2024,IT,Male,8.75,0,1,1,2,80,Average,Yes,77,82,Placed,833942.0,Infosys,Pune
1151,2024,CE,Male,7.04,0,1,3,1,60,Good,No,77,96,Placed,722414.0,Paytm,Chennai
1152,2022,IT,Male,7.96,0,0,3,3,96,Good,Yes,85,80,Placed,819477.0,Ola,Delhi
1153,2023,CE,Male,8.12,2,3,2,1,61,Good,Yes,59,72,Not Placed,,,
1154,2021,CE,Male,6.58,1,1,2,2,81,Good,Yes,60,90,Placed,701489.0,Zomato,Noida
1155,2022,ME,Female,8.45,0,0,0,3,49,Average,Yes,55,62,Placed,704186.0,Mindtree,Pune
1156,2021,EE,Male,6.43,2,1,3,2,49,Average,Yes,82,72,Not Placed,,,
1157,2024,CSE,Female,8.94,1,0,3,1,91,Average,No,72,74,Placed,860519.0,Flipkart,Delhi
1158,2021,IT,Female,7.54,0,0,1,2,68,Excellent,No,78,86,Placed,899689.0,Ola,Delhi
1159,2023,IT,Male,7.63,0,0,2,2,55,Good,Yes,67,83,Placed,679087.0,Capgemini,Gurugram
1160,2024,CSE,Female,6.48,1,1,1,2,40,Average,Yes,87,72,Placed,791430.0,IBM,Chennai
1161,2024,IT,Male,7.48,0,1,0,0,56,Average,Yes,64,61,Placed,751713.0,Capgemini,Mumbai
1162,2022,CSE,Female,7.07,1,2,1,2,69,Excellent,Yes,61,55,Placed,889501.0,Tech Mahindra,Mumbai
1163,2023,ECE,Male,7.07,1,1,1,0,65,Good,Yes,91,82,Placed,740671.0,L&T Infotech,Chennai
1164,2024,EE,Female,7.4,1,1,1,0,92,Good,No,86,87,Not Placed,,,
1165,2023,CSE,Female,8.47,3,1,2,2,85,Good,Yes,76,58,Placed,844559.0,Zomato,Delhi
1166,2021,EE,Male,7.65,0,1,2,0,58,Average,Yes,70,74,Placed,669327.0,Zomato,Delhi
1167,2023,IT,Male,8.02,0,2,2,2,92,Excellent,Yes,78,90,Placed,932543.0,Ola,Mumbai
1168,2024,ME,Female,6.32,1,0,1,3,60,Good,Yes,68,85,Placed,667101.0,L&T Infotech,Hyderabad
1169,2022,CSE,Female,7.18,0,0,0,3,56,Average,Yes,65,92,Placed,817203.0,Ola,Noida
1170,2024,CSE,Male,9.06,1,2,2,2,85,Excellent,Yes,73,82,Placed,977877.0,Hexaware,Delhi
1171,2023,ME,Female,6.61,3,1,1,1,79,Good,Yes,77,57,Not Placed,,,
1172,2023,BioTech,Male,8.52,1,0,1,1,60,Average,No,88,60,Placed,654705.0,Cognizant,Mumbai
1173,2024,CE,Female,7.01,0,0,3,1,92,Good,Yes,94,77,Placed,669090.0,Infosys,Mumbai
1174,2023,CSE,Male,7.8,0,3,2,1,80,Average,Yes,67,61,Placed,854324.0,Wipro,Delhi
1175,2021,CE,Female,8.06,0,2,3,1,79,Average,Yes,93,90,Not Placed,,,
1176,2024,ME,Male,8.22,0,1,2,2,84,Good,No,82,55,Placed,852428.0,Flipkart,Mumbai
1177,2022,EE,Male,7.42,1,1,1,1,88,Average,Yes,94,60,Placed,721918.0,Zomato,Chennai
1178,2024,CSE,Male,7.53,1,1,2,1,58,Excellent,Yes,70,78,Placed,824193.0,IBM,Mumbai
1179,2021,EE,Male,7.46,1,3,1,2,99,Excellent,Yes,82,91,Placed,952258.0,Ola,Mumbai
1180,2021,ME,Male,7.47,0,3,2,1,46,Poor,No,58,90,Placed,774181.0,Cognizant,Hyderabad
1181,2021,BioTech,Male,7.91,0,0,0,1,56,Good,Yes,82,78,Not Placed,,,
1182,2021,ECE,Female,7.5,1,2,3,0,40,Excellent,Yes,66,92,Not Placed,,,
1183,2021,CE,Male,7.7,0,0,1,2,76,Good,Yes,70,83,Not Placed,,,
1184,2022,IT,Male,8.95,0,0,3,2,96,Good,Yes,90,91,Placed,890312.0,Tech Mahindra,Chennai
1185,2023,CSE,Male,8.07,1,1,3,2,45,Average,Yes,74,86,Placed,722162.0,Infosys,Chennai
1186,2021,IT,Male,8.02,1,1,2,1,65,Good,Yes,80,79,Placed,817914.0,Tech Mahindra,Bangalore
1187,2021,CE,Male,5.98,0,3,2,2,41,Good,No,80,64,Placed,741805.0,HCL,Noida
1188,2024,CSE,Male,5.96,2,0,2,2,98,Excellent,Yes,76,89,Not Placed,,,
1189,2022,ECE,Male,7.77,0,1,3,1,71,Average,Yes,63,79,Placed,738083.0,Mindtree,Gurugram
1190,2022,CE,Male,7.12,3,2,2,1,96,Excellent,Yes,59,81,Placed,975341.0,HCL,Pune
1191,2023,CSE,Male,7.44,0,2,3,2,87,Average,Yes,71,86,Placed,854293.0,TCS,Pune
1192,2022,ME,Male,7.39,0,0,2,1,93,Excellent,Yes,88,66,Placed,847200.0,Amazon,Gurugram
1193,2024,ECE,Male,7.46,2,1,4,2,44,Good,No,56,58,Placed,651391.0,Zomato,Chennai
1194,2024,CE,Male,8.1,0,1,2,1,76,Good,No,61,96,Placed,809128.0,L&T Infotech,Delhi
1195,2023,CSE,Female,7.86,1,0,2,2,70,Good,Yes,90,80,Placed,699128.0,L&T Infotech,Bangalore
1196,2024,IT,Male,7.28,1,3,3,1,51,Average,Yes,67,57,Placed,789052.0,Wipro,Chennai
1197,2021,BioTech,Female,7.99,2,2,3,1,74,Average,Yes,74,71,Placed,640512.0,Ola,Bangalore
1198,2021,BioTech,Male,7.03,3,0,2,1,69,Average,No,84,63,Placed,596817.0,Accenture,Noida
1199,2024,EE,Female,7.87,0,0,1,3,87,Average,No,84,83,Placed,607623.0,Accenture,Bangalore
1200,2023,CSE,Female,7.47,1,0,2,3,45,Average,No,65,55,Not Placed,,,
1201,2022,EE,Male,7.05,0,2,4,2,54,Good,No,85,72,Not Placed,,,
1202,2023,CSE,Female,7.86,0,0,3,2,54,Good,Yes,57,95,Placed,721747.0,Hexaware,Gurugram
1203,2022,CSE,Male,7.81,1,1,3,0,55,Average,Yes,56,74,Placed,756327.0,Accenture,Mumbai
1204,2024,ECE,Male,7.84,0,1,0,2,59,Excellent,No,57,95,Placed,799536.0,Infosys,Bangalore
1205,2024,ECE,Female,7.31,0,1,2,1,52,Good,Yes,69,88,Placed,858153.0,L&T Infotech,Hyderabad
1206,2021,EE,Female,6.21,0,0,2,1,83,Excellent,Yes,71,82,Placed,756839.0,Mindtree,Mumbai
1207,2022,CE,Male,6.85,1,0,3,0,81,Good,Yes,61,89,Placed,721721.0,Flipkart,Gurugram
1208,2023,ECE,Male,8.06,3,3,0,0,85,Average,Yes,59,70,Not Placed,,,
1209,2024,CSE,Male,7.59,0,2,3,0,70,Good,Yes,88,75,Not Placed,,,
1210,2023,BioTech,Male,7.0,0,2,2,1,73,Good,Yes,87,67,Placed,793979.0,Cognizant,Gurugram
1211,2021,ECE,Female,8.19,2,0,1,0,68,Poor,No,70,89,Not Placed,,,
1212,2022,ECE,Male,7.0,0,1,1,2,42,Poor,Yes,91,96,Placed,607411.0,Capgemini,Chennai
1213,2022,CSE,Male,6.72,0,1,1,1,48,Average,Yes,57,86,Placed,709511.0,HCL,Delhi
1214,2024,EE,Male,7.39,0,0,2,1,50,Average,No,97,92,Placed,681178.0,Accenture,Gurugram
1215,2022,CE,Male,6.81,0,2,0,3,50,Good,Yes,75,60,Not Placed,,,
1216,2024,CSE,Male,7.12,0,1,1,0,64,Good,Yes,95,92,Placed,763070.0,Capgemini,Pune
1217,2021,CSE,Female,7.68,1,0,3,3,61,Average,Yes,62,92,Placed,764141.0,TCS,Delhi
1218,2022,CE,Female,7.59,0,2,1,2,81,Good,Yes,76,67,Placed,833472.0,L&T Infotech,Chennai
1219,2024,CE,Female,7.19,2,3,1,1,97,Good,Yes,59,93,Not Placed,,,
1220,2023,CSE,Male,8.01,1,0,2,0,85,Average,No,71,67,Not Placed,,,
1221,2024,BioTech,Female,8.65,1,1,2,0,48,Poor,Yes,91,66,Placed,706621.0,Accenture,Noida
1222,2022,CSE,Female,7.56,0,1,3,1,59,Poor,Yes,68,87,Placed,780652.0,Amazon,Delhi
1223,2021,ECE,Female,7.69,0,1,2,0,98,Average,Yes,93,82,Placed,737052.0,Wipro,Noida
1224,2022,BioTech,Male,6.79,0,0,3,1,60,Average,Yes,95,57,Not Placed,,,
1225,2022,ECE,Male,6.91,2,1,2,0,49,Average,No,82,72,Not Placed,,,
1226,2024,CE,Male,6.73,0,3,1,2,61,Good,Yes,85,80,Placed,818224.0,HCL,Pune
1227,2023,ECE,Male,7.16,0,1,1,0,68,Good,Yes,71,94,Not Placed,,,
1228,2022,CSE,Male,8.05,0,0,2,2,48,Average,No,89,56,Placed,765943.0,Cognizant,Gurugram
1229,2023,BioTech,Male,9.08,0,1,1,1,44,Average,Yes,94,58,Placed,705567.0,Mindtree,Chennai
1230,2024,ECE,Male,7.0,0,1,2,2,79,Good,No,76,82,Not Placed,,,
1231,2023,IT,Female,7.51,0,2,2,1,50,Excellent,Yes,83,82,Placed,859918.0,TCS,Mumbai
1232,2024,CSE,Male,7.76,0,1,1,2,40,Good,Yes,64,79,Placed,792013.0,Hexaware,Chennai
1233,2021,CSE,Male,8.08,0,0,1,1,92,Good,No,72,80,Placed,789803.0,Flipkart,Mumbai
1234,2023,CSE,Female,7.98,0,0,1,2,81,Average,No,89,56,Placed,738149.0,Mindtree,Mumbai
1235,2023,CE,Female,8.23,1,2,2,0,40,Average,Yes,70,96,Placed,745114.0,TCS,Mumbai
1236,2021,ECE,Female,5.8,0,0,2,1,97,Excellent,Yes,61,88,Placed,794123.0,Mphasis,Chennai
1237,2023,IT,Female,6.13,0,2,2,0,93,Poor,Yes,84,84,Placed,676115.0,Infosys,Hyderabad
1238,2021,ECE,Male,7.15,0,0,1,1,78,Excellent,Yes,73,75,Placed,634658.0,Flipkart,Mumbai
1239,2022,BioTech,Female,8.08,0,1,2,0,99,Good,No,77,91,Placed,858836.0,Accenture,Noida
1240,2024,CSE,Male,6.7,2,1,3,1,85,Good,Yes,62,77,Placed,870260.0,Paytm,Mumbai
1241,2021,IT,Male,5.69,0,3,1,0,44,Poor,Yes,71,87,Placed,769726.0,HCL,Mumbai
1242,2023,EE,Male,7.9,1,3,2,1,88,Good,No,75,56,Not Placed,,,
1243,2021,EE,Male,7.67,2,0,4,2,61,Good,Yes,80,81,Placed,798520.0,Mphasis,Chennai
1244,2023,IT,Male,7.04,1,1,1,4,65,Average,Yes,82,76,Placed,840099.0,Tech Mahindra,Pune
1245,2022,EE,Female,6.81,0,0,2,1,92,Average,No,93,88,Placed,672204.0,Zomato,Pune
1246,2021,CE,Female,6.42,0,1,0,2,45,Excellent,No,87,70,Placed,801395.0,Flipkart,Delhi
1247,2022,CSE,Male,7.88,1,1,2,2,71,Good,No,94,74,Placed,790108.0,Amazon,Gurugram
1248,2024,CSE,Male,7.36,0,2,0,1,87,Good,Yes,73,80,Placed,898277.0,Ola,Chennai
1249,2023,IT,Female,8.15,1,3,4,0,50,Poor,No,83,70,Placed,745286.0,Tech Mahindra,Hyderabad
1250,2023,ME,Female,5.0,1,1,2,0,49,Good,Yes,74,60,Not Placed,,,
1251,2022,EE,Male,6.9,1,1,3,3,86,Good,Yes,74,77,Placed,749121.0,Paytm,Gurugram
1252,2024,ECE,Female,6.71,0,2,2,1,78,Good,No,64,96,Placed,768214.0,Paytm,Delhi
1253,2021,CSE,Male,7.62,1,2,2,2,94,Good,Yes,66,91,Placed,835149.0,Wipro,Hyderabad
1254,2021,CSE,Male,7.42,1,0,2,2,73,Good,No,87,62,Placed,779854.0,Infosys,Chennai
1255,2023,CE,Female,7.84,1,1,3,1,70,Good,Yes,79,60,Placed,787265.0,Ola,Pune
1256,2022,ECE,Male,6.2,0,1,4,1,51,Average,Yes,79,91,Not Placed,,,
1257,2022,CSE,Male,7.83,0,0,2,2,90,Excellent,No,58,76,Placed,982012.0,Accenture,Delhi
1258,2021,ECE,Female,7.89,0,0,4,0,83,Good,Yes,58,60,Placed,860096.0,Paytm,Gurugram
1259,2024,CSE,Female,9.1,0,0,2,1,55,Average,Yes,63,86,Placed,846317.0,HCL,Chennai
1260,2024,ME,Male,6.81,0,1,2,1,77,Good,Yes,69,71,Placed,745777.0,Zomato,Hyderabad
1261,2021,CSE,Male,8.03,2,0,2,4,42,Excellent,No,80,92,Not Placed,,,
1262,2021,EE,Male,6.24,0,0,1,1,41,Average,Yes,69,71,Not Placed,,,
1263,2022,ECE,Female,5.83,1,0,0,2,91,Average,Yes,80,91,Not Placed,,,
1264,2024,ECE,Male,8.09,0,2,1,0,44,Good,Yes,82,77,Placed,735923.0,Paytm,Gurugram
1265,2021,CSE,Male,7.8,0,2,2,0,50,Average,No,61,67,Placed,677980.0,Infosys,Gurugram
1266,2021,CSE,Female,8.62,0,1,1,3,97,Good,No,86,86,Placed,805051.0,Cognizant,Noida
1267,2023,ECE,Male,6.54,0,1,2,2,64,Average,No,66,76,Placed,635586.0,Flipkart,Bangalore
1268,2021,ECE,Male,7.86,2,3,4,1,74,Good,Yes,89,61,Placed,826708.0,Ola,Gurugram
1269,2021,ME,Male,8.7,0,0,1,2,74,Poor,Yes,86,76,Placed,736682.0,L&T Infotech,Bangalore
1270,2024,CSE,Female,8.09,1,0,2,0,61,Poor,Yes,63,75,Placed,677866.0,Hexaware,Mumbai
